Total Qty,Reg Qty,Foil Qty,Card,Set,Mana Cost,Card Type,Color,Rarity,Mvid,Single Price,Single Foil Price,Total Price,Price Source,Notes
2,2,0,Holy Armor,Fourth Edition,W,Enchantment  - Aura,White,Common,2344,0.04,0.00,0.08,tcglo,
1,1,0,Holy Strength,Fourth Edition,W,Enchantment  - Aura,White,Common,2345,0.04,0.00,0.04,tcglo,
1,1,0,Kismet,Fourth Edition,3W,Enchantment,White,Uncommon,2348,0.07,0.00,0.07,tcglo,
8,8,0,Mesa Pegasus,Fourth Edition,1W,Creature  - Pegasus,White,Common,2350,0.04,0.00,0.32,tcglo,
7,7,0,Morale,Fourth Edition,1WW,Instant,White,Common,2351,0.05,0.00,0.35,tcglo,
8,8,0,Pearled Unicorn,Fourth Edition,2W,Creature  - Unicorn,White,Common,2354,0.05,0.00,0.40,tcglo,
7,7,0,Piety,Fourth Edition,2W,Instant,White,Common,2356,0.02,0.00,0.14,tcglo,
5,5,0,Pikemen,Fourth Edition,1W,Creature  - Human Soldier,White,Common,2357,0.04,0.00,0.20,tcglo,
4,4,0,Red Ward,Fourth Edition,W,Enchantment  - Aura,White,Uncommon,2359,0.06,0.00,0.24,tcglo,
5,5,0,Samite Healer,Fourth Edition,1W,Creature  - Human Cleric,White,Common,2362,0.04,0.00,0.20,tcglo,
3,3,0,Seeker,Fourth Edition,2WW,Enchantment  - Aura,White,Common,2364,0.05,0.00,0.15,tcglo,
3,3,0,Tundra Wolves,Fourth Edition,W,Creature  - Wolf,White,Common,2368,0.05,0.00,0.15,tcglo,
2,2,0,Visions,Fourth Edition,W,Sorcery,White,Uncommon,2369,0.06,0.00,0.12,tcglo,
3,3,0,White Ward,Fourth Edition,W,Enchantment  - Aura,White,Uncommon,2372,0.05,0.00,0.15,tcglo,
1,1,0,Pit Trap,Ice Age,2,Artifact,Artifact,Uncommon,2419,0.08,0.00,0.08,tcglo,
1,1,0,Dark Banishing,Ice Age,2B,Instant,Black,Common,2443,0.03,0.00,0.03,tcglo,
1,1,0,Krovikan Vampire,Ice Age,3BB,Creature  - Vampire,Black,Uncommon,2465,0.05,0.00,0.05,tcglo,
2,2,0,Norritt,Ice Age,3B,Creature  - Imp,Black,Common,2479,0.04,0.00,0.08,tcglo,
1,1,0,Songs of the Damned,Ice Age,B,Instant,Black,Common,2484,0.15,0.00,0.15,tcglo,
1,1,0,Touch of Death,Ice Age,2B,Sorcery,Black,Common,2491,0.03,0.00,0.03,tcglo,
1,1,0,Balduvian Shaman,Ice Age,U,Creature  - Human Cleric Shaman,Blue,Common,2495,0.03,0.00,0.03,tcglo,
1,1,0,Hydroblast,Ice Age,U,Instant,Blue,Common,2508,0.10,0.00,0.10,tcglo,
1,1,0,Illusionary Terrain,Ice Age,UU,Enchantment,Blue,Uncommon,2513,0.08,0.00,0.08,tcglo,
1,1,0,Portent,Ice Age,U,Sorcery,Blue,Common,2526,0.03,0.00,0.03,tcglo,
1,1,0,Power Sink,Ice Age,XU,Instant,Blue,Common,2527,0.05,0.00,0.05,tcglo,
1,1,0,Ray of Erasure,Ice Age,U,Instant,Blue,Common,2529,0.03,0.00,0.03,tcglo,
1,1,0,Snow Devil,Ice Age,1U,Enchantment  - Aura,Blue,Common,2536,0.03,0.00,0.03,tcglo,
3,3,0,Zuran Spellcaster,Ice Age,2U,Creature  - Human Wizard,Blue,Common,2548,0.05,0.00,0.15,tcglo,
1,1,0,Foxfire,Ice Age,2G,Instant,Green,Common,2562,0.03,0.00,0.03,tcglo,
1,1,0,Lure,Ice Age,1GG,Enchantment  - Aura,Green,Uncommon,2577,0.04,0.00,0.04,tcglo,
1,1,0,Barbarian Guides,Ice Age,2R,Creature  - Human Barbarian,Red,Common,2610,0.03,0.00,0.03,tcglo,
1,1,0,Circle of Protection: Red,Ice Age,1W,Enchantment,White,Common,2675,0.05,0.00,0.05,tcglo,
2,2,0,Arena of the Ancients,Chronicles,3,Artifact,Artifact,Rare,2775,0.29,0.00,0.58,tcglo,
6,6,0,Ashnod's Altar,Chronicles,3,Artifact,Artifact,Common,2776,2.75,0.00,16.50,tcglo,
5,5,0,Ashnod's Transmogrant,Chronicles,1,Artifact,Artifact,Common,2777,0.04,0.00,0.20,tcglo,
3,3,0,Barl's Cage,Chronicles,4,Artifact,Artifact,Rare,2778,0.09,0.00,0.27,tcglo,
2,2,0,Book of Rass,Chronicles,6,Artifact,Artifact,Rare,2779,0.20,0.00,0.40,tcglo,
2,2,0,Bronze Horse,Chronicles,7,Artifact Creature  - Horse,Artifact,Rare,2780,0.10,0.00,0.20,tcglo,
1,1,0,Fountain of Youth,Chronicles,0,Artifact,Artifact,Common,2782,0.03,0.00,0.03,tcglo,
2,2,0,Horn of Deafening,Chronicles,4,Artifact,Artifact,Rare,2784,0.10,0.00,0.20,tcglo,
4,4,0,Jalum Tome,Chronicles,3,Artifact,Artifact,Rare,2785,0.09,0.00,0.36,tcglo,
2,2,0,Jeweled Bird,Chronicles,1,Artifact,Artifact,Rare,2786,0.10,0.00,0.20,tcglo,
6,6,0,Living Armor,Chronicles,4,Artifact,Artifact,Common,2787,0.03,0.00,0.18,tcglo,
2,2,0,Obelisk of Undoing,Chronicles,1,Artifact,Artifact,Rare,2788,0.11,0.00,0.22,tcglo,
3,3,0,Rakalite,Chronicles,6,Artifact,Artifact,Rare,2789,0.10,0.00,0.30,tcglo,
5,5,0,Runesword,Chronicles,6,Artifact,Artifact,Common,2790,0.02,0.00,0.10,tcglo,
3,3,0,Sentinel,Chronicles,4,Artifact Creature  - Shapeshifter,Artifact,Rare,2791,0.10,0.00,0.30,tcglo,
2,2,0,Serpent Generator,Chronicles,6,Artifact,Artifact,Rare,2792,0.25,0.00,0.50,tcglo,
1,1,0,Tormod's Crypt,Chronicles,0,Artifact,Artifact,Common,2793,0.06,0.00,0.06,tcglo,
1,1,0,Voodoo Doll,Chronicles,6,Artifact,Artifact,Rare,2795,0.10,0.00,0.10,tcglo,
5,5,0,Azure Drake,Chronicles,3U,Creature  - Drake,Blue,Uncommon,2796,0.05,0.00,0.25,tcglo,
4,4,0,Banshee,Chronicles,2BB,Creature  - Spirit,Black,Uncommon,2797,0.03,0.00,0.12,tcglo,
7,7,0,Bog Rats,Chronicles,B,Creature  - Rat,Black,Common,2798,0.03,0.00,0.21,tcglo,
6,6,0,Boomerang,Chronicles,UU,Instant,Blue,Common,2799,0.01,0.00,0.06,tcglo,
6,6,0,Cuombajj Witches,Chronicles,BB,Creature  - Human Wizard,Black,Common,2800,0.10,0.00,0.60,tcglo,
1,1,0,Dance of Many,Chronicles,UU,Enchantment,Blue,Rare,2801,0.40,0.00,0.40,tcglo,
6,6,0,Dandan,Chronicles,UU,Creature  - Fish,Blue,Common,2802,0.04,0.00,0.24,tcglo,
5,5,0,Enchantment Alteration,Chronicles,U,Instant,Blue,Uncommon,2803,0.06,0.00,0.30,tcglo,
6,6,0,Fishliver Oil,Chronicles,1U,Enchantment  - Aura,Blue,Common,2805,0.02,0.00,0.12,tcglo,
6,6,0,Flash Flood,Chronicles,U,Instant,Blue,Common,2806,0.02,0.00,0.12,tcglo,
7,7,0,Giant Slug,Chronicles,1B,Creature  - Slug,Black,Common,2807,0.02,0.00,0.14,tcglo,
6,6,0,Hasran Ogress,Chronicles,BB,Creature  - Ogre,Black,Common,2808,0.04,0.00,0.24,tcglo,
4,4,0,Juxtapose,Chronicles,3U,Sorcery,Blue,Rare,2810,0.10,0.00,0.40,tcglo,
4,4,0,Puppet Master,Chronicles,UUU,Enchantment  - Aura,Blue,Uncommon,2811,0.03,0.00,0.12,tcglo,
4,4,0,Recall,Chronicles,XXU,Sorcery,Blue,Uncommon,2812,0.06,0.00,0.24,tcglo,
4,4,0,Remove Soul,Chronicles,1U,Instant,Blue,Common,2813,0.03,0.00,0.12,tcglo,
5,5,0,Shimian Night Stalker,Chronicles,3BB,Creature  - Nightstalker,Black,Uncommon,2814,0.05,0.00,0.25,tcglo,
5,5,0,Takklemaggot,Chronicles,2BB,Enchantment  - Aura,Black,Uncommon,2815,0.08,0.00,0.40,tcglo,
7,7,0,The Fallen,Chronicles,1BBB,Creature  - Zombie,Black,Uncommon,2817,0.05,0.00,0.35,tcglo,
4,4,0,The Wretched,Chronicles,3BB,Creature  - Demon,Black,Rare,2818,0.14,0.00,0.56,tcglo,
7,7,0,Transmutation,Chronicles,1B,Instant,Black,Common,2819,0.01,0.00,0.07,tcglo,
6,6,0,Wall of Shadows,Chronicles,1BB,Creature  - Wall,Black,Common,2820,0.05,0.00,0.30,tcglo,
5,5,0,Wall of Vapor,Chronicles,3U,Creature  - Wall,Blue,Common,2821,0.02,0.00,0.10,tcglo,
4,4,0,Wall of Wonder,Chronicles,2UU,Creature  - Wall,Blue,Uncommon,2822,0.04,0.00,0.16,tcglo,
4,4,0,Argothian Pixies,Chronicles,1G,Creature  - Faerie,Green,Common,2824,0.01,0.00,0.04,tcglo,
6,6,0,Cat Warriors,Chronicles,1GG,Creature  - Cat Warrior,Green,Common,2825,0.03,0.00,0.18,tcglo,
6,6,0,Cocoon,Chronicles,G,Enchantment  - Aura,Green,Uncommon,2826,0.03,0.00,0.18,tcglo,
6,6,0,Craw Giant,Chronicles,3GGGG,Creature  - Giant,Green,Uncommon,2828,0.05,0.00,0.30,tcglo,
1,1,0,Cyclone,Chronicles,2GG,Enchantment,Green,Rare,2829,0.10,0.00,0.10,tcglo,
8,8,0,Emerald Dragonfly,Chronicles,1G,Creature  - Insect,Green,Common,2830,0.01,0.00,0.08,tcglo,
5,5,0,Ghazban Ogre,Chronicles,G,Creature  - Ogre,Green,Common,2832,0.01,0.00,0.05,tcglo,
7,7,0,Metamorphosis,Chronicles,G,Sorcery,Green,Common,2833,0.01,0.00,0.07,tcglo,
6,6,0,Rabid Wombat,Chronicles,2GG,Creature  - Wombat,Green,Uncommon,2834,0.06,0.00,0.36,tcglo,
1,1,0,Revelation,Chronicles,G,World Enchantment,Green,Rare,2835,0.14,0.00,0.14,tcglo,
6,6,0,Scavenger Folk,Chronicles,G,Creature  - Human,Green,Common,2836,0.02,0.00,0.12,tcglo,
1,1,0,Storm Seeker,Chronicles,3G,Instant,Green,Uncommon,2837,0.05,0.00,0.05,tcglo,
4,4,0,Abu Ja'far,Chronicles,W,Creature  - Human,White,Uncommon,2838,0.05,0.00,0.20,tcglo,
5,5,0,Active Volcano,Chronicles,R,Instant,Red,Common,2839,0.04,0.00,0.20,tcglo,
2,2,0,Aladdin,Chronicles,2RR,Creature  - Human Rogue,Red,Uncommon,2840,0.10,0.00,0.20,tcglo,
4,4,0,Beasts of Bogardan,Chronicles,4R,Creature  - Beast,Red,Uncommon,2841,0.05,0.00,0.20,tcglo,
1,1,0,Blood Moon,Chronicles,2R,Enchantment,Red,Rare,2842,7.14,0.00,7.14,tcglo,
2,2,0,Fire Drake,Chronicles,1RR,Creature  - Drake,Red,Uncommon,2843,0.06,0.00,0.12,tcglo,
5,5,0,Goblin Artisans,Chronicles,R,Creature  - Goblin Artificer,Red,Uncommon,2844,0.04,0.00,0.20,tcglo,
7,7,0,Goblin Digging Team,Chronicles,R,Creature  - Goblin,Red,Common,2845,0.01,0.00,0.07,tcglo,
7,7,0,Goblin Shrine,Chronicles,1RR,Enchantment  - Aura,Red,Common,2846,0.03,0.00,0.21,tcglo,
6,6,0,Goblins of the Flarg,Chronicles,R,Creature  - Goblin Warrior,Red,Common,2847,0.02,0.00,0.12,tcglo,
3,3,0,Land's Edge,Chronicles,1RR,World Enchantment,Red,Rare,2848,0.38,0.00,1.14,tcglo,
4,4,0,Mountain Yeti,Chronicles,2RR,Creature  - Yeti,Red,Common,2849,0.01,0.00,0.04,tcglo,
7,7,0,Primordial Ooze,Chronicles,R,Creature  - Ooze,Red,Uncommon,2850,0.04,0.00,0.28,tcglo,
3,3,0,Wall of Heat,Chronicles,2R,Creature  - Wall,Red,Common,2851,0.01,0.00,0.03,tcglo,
5,5,0,Wall of Opposition,Chronicles,3RR,Creature  - Wall,Red,Uncommon,2852,0.05,0.00,0.25,tcglo,
2,2,0,Akron Legionnaire,Chronicles,6WW,Creature  - Giant Soldier,White,Rare,2853,0.05,0.00,0.10,tcglo,
5,5,0,Blood of the Martyr,Chronicles,WWW,Instant,White,Uncommon,2855,0.07,0.00,0.35,tcglo,
7,7,0,D'Avenant Archer,Chronicles,2W,Creature  - Human Soldier Archer,White,Common,2856,0.01,0.00,0.07,tcglo,
6,6,0,Divine Offering,Chronicles,1W,Instant,White,Common,2857,0.04,0.00,0.24,tcglo,
5,5,0,Indestructible Aura,Chronicles,W,Instant,White,Common,2858,0.01,0.00,0.05,tcglo,
5,5,0,Ivory Guardians,Chronicles,4WW,Creature  - Giant Cleric,White,Uncommon,2859,0.04,0.00,0.20,tcglo,
5,5,0,Keepers of the Faith,Chronicles,1WW,Creature  - Human Cleric,White,Common,2860,0.01,0.00,0.05,tcglo,
3,3,0,Petra Sphinx,Chronicles,2WWW,Creature  - Sphinx,White,Rare,2861,0.10,0.00,0.30,tcglo,
6,6,0,Repentant Blacksmith,Chronicles,1W,Creature  - Human,White,Common,2862,0.01,0.00,0.06,tcglo,
5,5,0,Shield Wall,Chronicles,1W,Instant,White,Uncommon,2863,0.03,0.00,0.15,tcglo,
6,6,0,War Elephant,Chronicles,3W,Creature  - Elephant,White,Common,2864,0.01,0.00,0.06,tcglo,
4,4,0,Witch Hunter,Chronicles,2WW,Creature  - Human Cleric,White,Uncommon,2865,0.07,0.00,0.28,tcglo,
2,2,0,Arcades Sabboth,Chronicles,2GGWWUU,Legendary Creature  - Elder Dragon,Gold,Rare,2866,0.11,0.00,0.22,tcglo,
1,1,0,Axelrod Gunnarson,Chronicles,4BBRR,Legendary Creature  - Giant,Gold,Rare,2867,0.10,0.00,0.10,tcglo,
2,2,0,Ayesha Tanaka,Chronicles,WWUU,Legendary Creature  - Human Artificer,Gold,Rare,2868,0.10,0.00,0.20,tcglo,
1,1,0,Chromium,Chronicles,2WWUUBB,Legendary Creature  - Elder Dragon,Gold,Rare,2869,0.14,0.00,0.14,tcglo,
1,1,0,Johan,Chronicles,3RGW,Legendary Creature  - Human Wizard,Gold,Rare,2872,0.14,0.00,0.14,tcglo,
5,5,0,Kei Takahashi,Chronicles,2GW,Legendary Creature  - Human Cleric,Gold,Uncommon,2873,0.05,0.00,0.25,tcglo,
2,2,0,Marhault Elsdragon,Chronicles,3RRG,Legendary Creature  - Elf Warrior,Gold,Uncommon,2874,0.05,0.00,0.10,tcglo,
2,2,0,Nebuchadnezzar,Chronicles,3UB,Legendary Creature  - Human Wizard,Gold,Rare,2875,0.10,0.00,0.20,tcglo,
2,2,0,Nicol Bolas,Chronicles,2UUBBRR,Legendary Creature  - Elder Dragon,Gold,Rare,2876,0.90,0.00,1.80,tcglo,
1,1,0,Palladia-Mors,Chronicles,2RRGGWW,Legendary Creature  - Elder Dragon,Gold,Rare,2877,0.20,0.00,0.20,tcglo,
4,4,0,Sivitri Scarzam,Chronicles,5UB,Legendary Creature  - Human,Gold,Uncommon,2879,0.03,0.00,0.12,tcglo,
1,1,0,Sol'kanar the Swamp King,Chronicles,2UBR,Legendary Creature  - Demon,Gold,Rare,2880,0.20,0.00,0.20,tcglo,
4,4,0,Stangg,Chronicles,4RG,Legendary Creature  - Human Warrior,Gold,Rare,2881,0.09,0.00,0.36,tcglo,
3,3,0,Tobias Andrion,Chronicles,3WU,Legendary Creature  - Human Advisor,Gold,Uncommon,2882,0.03,0.00,0.09,tcglo,
4,4,0,Tor Wauki,Chronicles,2BBR,Legendary Creature  - Human Archer,Gold,Uncommon,2883,0.04,0.00,0.16,tcglo,
1,1,0,Vaevictis Asmadi,Chronicles,2BBRRGG,Legendary Creature  - Elder Dragon,Gold,Rare,2884,0.10,0.00,0.10,tcglo,
2,2,0,Xira Arien,Chronicles,BRG,Legendary Creature  - Insect Wizard,Gold,Rare,2885,0.10,0.00,0.20,tcglo,
1,1,0,Urza's Mine,Chronicles,,Land  - Urza's Mine,Land,Uncommon,2891,0.12,0.00,0.12,tcglo,
2,2,0,Urza's Power Plant,Chronicles,,Land  - Urza's Power-Plant,Land,Uncommon,2892,0.25,0.00,0.50,tcglo,
4,4,0,Urza's Power Plant,Chronicles,,Land  - Urza's Power-Plant,Land,Uncommon,2893,0.25,0.00,1.00,tcglo,
1,1,0,Urza's Tower,Chronicles,,Land  - Urza's Tower,Land,Uncommon,2899,0.27,0.00,0.27,tcglo,
2,2,0,Clockwork Gnomes,Homelands,4,Artifact Creature  - Gnome,Artifact,Common,2901,0.05,0.00,0.10,tcglo,
1,1,0,Clockwork Swarm,Homelands,4,Artifact Creature  - Insect,Artifact,Common,2903,0.07,0.00,0.07,tcglo,
2,2,0,Cemetery Gate,Homelands,2B,Creature  - Wall,Black,Common,2914,0.05,0.00,0.10,tcglo,
1,1,0,Drudge Spell,Homelands,BB,Enchantment,Black,Uncommon,2915,0.10,0.00,0.10,tcglo,
1,1,0,Dry Spell,Homelands,1B,Sorcery,Black,Common,2916,0.04,0.00,0.04,tcglo,
2,2,0,Dry Spell,Homelands,1B,Sorcery,Black,Common,2917,0.04,0.00,0.08,tcglo,
2,2,0,Funeral March,Homelands,1BB,Enchantment  - Aura,Black,Common,2920,0.06,0.00,0.12,tcglo,
2,2,0,Headstone,Homelands,1B,Instant,Black,Common,2924,0.06,0.00,0.12,tcglo,
2,2,0,Ihsan's Shade,Homelands,3BBB,Legendary Creature  - Shade Knight,Black,Uncommon,2925,0.10,0.00,0.20,tcglo,
1,1,0,Koskun Falls,Homelands,2BB,World Enchantment,Black,Rare,2927,5.99,0.00,5.99,tcglo,
1,1,0,Sengir Bats,Homelands,1BB,Creature  - Bat,Black,Common,2929,0.05,0.00,0.05,tcglo,
1,1,0,Sengir Bats,Homelands,1BB,Creature  - Bat,Black,Common,2930,0.05,0.00,0.05,tcglo,
2,2,0,Torture,Homelands,B,Enchantment  - Aura,Black,Common,2932,0.05,0.00,0.10,tcglo,
1,1,0,Aether Storm,Homelands,3U,Enchantment,Blue,Uncommon,2935,0.06,0.00,0.06,tcglo,
4,4,0,Dark Maze,Homelands,4U,Creature  - Wall,Blue,Common,2939,0.04,0.00,0.16,tcglo,
3,3,0,Giant Albatross,Homelands,1U,Creature  - Bird,Blue,Common,2942,0.05,0.00,0.15,tcglo,
1,1,0,Jinx,Homelands,1U,Instant,Blue,Common,2945,0.08,0.00,0.08,tcglo,
2,2,0,Labyrinth Minotaur,Homelands,3U,Creature  - Minotaur,Blue,Common,2946,0.02,0.00,0.04,tcglo,
1,1,0,Memory Lapse,Homelands,1U,Instant,Blue,Common,2950,0.08,0.00,0.08,tcglo,
2,2,0,Reef Pirates,Homelands,1UU,Creature  - Zombie Pirate,Blue,Common,2954,0.02,0.00,0.04,tcglo,
2,2,0,Reef Pirates,Homelands,1UU,Creature  - Zombie Pirate,Blue,Common,2955,0.02,0.00,0.04,tcglo,
1,1,0,Sea Sprite,Homelands,1U,Creature  - Faerie,Blue,Uncommon,2957,0.09,0.00,0.09,tcglo,
1,1,0,Wall of Kelp,Homelands,UU,Creature  - Plant Wall,Blue,Rare,2959,2.65,0.00,2.65,tcglo,
1,1,0,An-Havva Constable,Homelands,1GG,Creature  - Human,Green,Rare,2960,0.10,0.00,0.10,tcglo,
4,4,0,An-Havva Inn,Homelands,1GG,Sorcery,Green,Uncommon,2961,0.05,0.00,0.20,tcglo,
1,1,0,Carapace,Homelands,G,Enchantment  - Aura,Green,Common,2964,0.06,0.00,0.06,tcglo,
3,3,0,Folk of An-Havva,Homelands,G,Creature  - Human,Green,Common,2967,0.03,0.00,0.09,tcglo,
2,2,0,Folk of An-Havva,Homelands,G,Creature  - Human,Green,Common,2968,0.03,0.00,0.06,tcglo,
2,2,0,Hungry Mist,Homelands,2GG,Creature  - Elemental,Green,Common,2969,0.01,0.00,0.02,tcglo,
1,1,0,Joven's Ferrets,Homelands,G,Creature  - Ferret,Green,Common,2971,0.09,0.00,0.09,tcglo,
1,1,0,Roots,Homelands,3G,Enchantment  - Aura,Green,Uncommon,2977,0.08,0.00,0.08,tcglo,
1,1,0,Shrink,Homelands,G,Instant,Green,Common,2979,0.05,0.00,0.05,tcglo,
2,2,0,Shrink,Homelands,G,Instant,Green,Common,2980,0.05,0.00,0.10,tcglo,
1,1,0,Willow Faerie,Homelands,1G,Creature  - Faerie,Green,Common,2982,0.05,0.00,0.05,tcglo,
1,1,0,Willow Faerie,Homelands,1G,Creature  - Faerie,Green,Common,2983,0.05,0.00,0.05,tcglo,
2,2,0,Aliban's Tower,Homelands,1R,Instant,Red,Common,2985,0.05,0.00,0.10,tcglo,
2,2,0,Ambush,Homelands,3R,Instant,Red,Common,2987,0.06,0.00,0.12,tcglo,
1,1,0,Ambush Party,Homelands,4R,Creature  - Human Rogue,Red,Common,2988,0.04,0.00,0.04,tcglo,
2,2,0,Ambush Party,Homelands,4R,Creature  - Human Rogue,Red,Common,2989,0.04,0.00,0.08,tcglo,
1,1,0,Anaba Bodyguard,Homelands,3R,Creature  - Minotaur,Red,Common,2993,0.04,0.00,0.04,tcglo,
1,1,0,Dwarven Trader,Homelands,R,Creature  - Dwarf,Red,Common,3000,0.05,0.00,0.05,tcglo,
2,2,0,Dwarven Trader,Homelands,R,Creature  - Dwarf,Red,Common,3001,0.05,0.00,0.10,tcglo,
1,1,0,Evaporate,Homelands,2R,Sorcery,Red,Uncommon,3003,0.06,0.00,0.06,tcglo,
1,1,0,Orcish Mine,Homelands,1RR,Enchantment  - Aura,Red,Uncommon,3007,0.08,0.00,0.08,tcglo,
3,3,0,Retribution,Homelands,2RR,Sorcery,Red,Uncommon,3008,0.10,0.00,0.30,tcglo,
1,1,0,Abbey Gargoyles,Homelands,2WWW,Creature  - Gargoyle,White,Uncommon,3010,0.05,0.00,0.05,tcglo,
3,3,0,Abbey Matron,Homelands,2W,Creature  - Human Cleric,White,Common,3011,0.04,0.00,0.12,tcglo,
2,2,0,Abbey Matron,Homelands,2W,Creature  - Human Cleric,White,Common,3012,0.04,0.00,0.08,tcglo,
5,5,0,Aysen Bureaucrats,Homelands,1W,Creature  - Human Advisor,White,Common,3013,0.05,0.00,0.25,tcglo,
2,2,0,Beast Walkers,Homelands,1WW,Creature  - Human Beast Soldier,White,Rare,3017,0.17,0.00,0.34,tcglo,
1,1,0,Death Speakers,Homelands,W,Creature  - Human Cleric,White,Uncommon,3018,0.09,0.00,0.09,tcglo,
1,1,0,Leeches,Homelands,1WW,Sorcery,White,Rare,3020,0.45,0.00,0.45,tcglo,
1,1,0,Mesa Falcon,Homelands,1W,Creature  - Bird,White,Common,3021,0.06,0.00,0.06,tcglo,
2,2,0,Mesa Falcon,Homelands,1W,Creature  - Bird,White,Common,3022,0.06,0.00,0.12,tcglo,
2,2,0,Samite Alchemist,Homelands,3W,Creature  - Human Cleric,White,Common,3025,0.03,0.00,0.06,tcglo,
2,2,0,Samite Alchemist,Homelands,3W,Creature  - Human Cleric,White,Common,3026,0.03,0.00,0.06,tcglo,
1,1,0,Serra Bestiary,Homelands,WW,Enchantment  - Aura,White,Common,3028,0.07,0.00,0.07,tcglo,
3,3,0,Serra Inquisitors,Homelands,4W,Creature  - Human Cleric,White,Uncommon,3029,0.04,0.00,0.12,tcglo,
1,1,0,Trade Caravan,Homelands,W,Creature  - Human Nomad,White,Common,3033,0.05,0.00,0.05,tcglo,
1,1,0,Truce,Homelands,2W,Instant,White,Rare,3034,0.20,0.00,0.20,tcglo,
1,1,0,Misinformation,Alliances,B,Instant,Black,Uncommon,3084,0.10,0.00,0.10,tcglo,
3,3,0,Viscerid Drone,Alliances,1U,Creature  - Homarid Drone,Blue,Uncommon,3127,0.05,0.00,0.15,tcglo,
1,1,0,Boomerang,Mirage,UU,Instant,Blue,Common,3327,0.04,0.00,0.04,tcglo,
1,1,0,Ray of Command,Mirage,3U,Instant,Blue,Common,3357,0.05,0.00,0.05,tcglo,
2,2,0,Thirst,Mirage,2U,Enchantment  - Aura,Blue,Common,3370,0.03,0.00,0.06,tcglo,
1,1,0,Wave Elemental,Mirage,2UU,Creature  - Elemental,Blue,Uncommon,3373,0.07,0.00,0.07,tcglo,
1,1,0,Crypt Rats,Visions,2B,Creature  - Rat,Black,Common,3612,0.15,0.00,0.15,tcglo,
1,1,0,Death Watch,Visions,B,Enchantment  - Aura,Black,Common,3614,0.05,0.00,0.05,tcglo,
1,1,0,Funeral Charm,Visions,B,Instant,Black,Common,3618,0.18,0.00,0.18,tcglo,
1,1,0,Python,Visions,1BB,Creature  - Snake,Black,Common,3625,0.02,0.00,0.02,tcglo,
1,1,0,Betrayal,Visions,U,Enchantment  - Aura,Blue,Common,3633,0.08,0.00,0.08,tcglo,
1,1,0,Breezekeeper,Visions,3U,Creature  - Djinn,Blue,Common,3634,0.03,0.00,0.03,tcglo,
2,2,0,Cloud Elemental,Visions,2U,Creature  - Elemental,Blue,Common,3636,0.02,0.00,0.04,tcglo,
2,2,0,Inspiration,Visions,3U,Instant,Blue,Common,3642,0.04,0.00,0.08,tcglo,
2,2,0,Knight of the Mists,Visions,2U,Creature  - Human Knight,Blue,Common,3643,0.03,0.00,0.06,tcglo,
3,3,0,Man-o'-War,Visions,2U,Creature  - Jellyfish,Blue,Common,3644,0.06,0.00,0.18,tcglo,
1,1,0,Mystic Veil,Visions,1U,Enchantment  - Aura,Blue,Common,3645,0.05,0.00,0.05,tcglo,
2,2,0,Undo,Visions,1UU,Sorcery,Blue,Common,3654,0.04,0.00,0.08,tcglo,
3,3,0,Vanishing,Visions,U,Enchantment  - Aura,Blue,Common,3655,0.10,0.00,0.30,tcglo,
2,2,0,Vision Charm,Visions,U,Instant,Blue,Common,3656,0.05,0.00,0.10,tcglo,
1,1,0,Elven Cache,Visions,2GG,Sorcery,Green,Common,3662,0.05,0.00,0.05,tcglo,
1,1,0,Emerald Charm,Visions,G,Instant,Green,Common,3663,0.08,0.00,0.08,tcglo,
1,1,0,Giant Caterpillar,Visions,3G,Creature  - Insect,Green,Common,3665,0.03,0.00,0.03,tcglo,
1,1,0,Kyscu Drake,Visions,3G,Creature  - Drake,Green,Uncommon,3668,0.05,0.00,0.05,tcglo,
2,2,0,Panther Warriors,Visions,4G,Creature  - Cat Warrior,Green,Common,3672,0.05,0.00,0.10,tcglo,
3,3,0,Spider Climb,Visions,G,Enchantment  - Aura,Green,Common,3677,0.03,0.00,0.09,tcglo,
1,1,0,Solfatara,Visions,2R,Instant,Red,Common,3700,0.04,0.00,0.04,tcglo,
1,1,0,Talruum Champion,Visions,4R,Creature  - Minotaur,Red,Common,3704,0.02,0.00,0.02,tcglo,
1,1,0,Gossamer Chains,Visions,WW,Enchantment,White,Common,3713,0.08,0.00,0.08,tcglo,
1,1,0,Battering Ram,Fifth Edition,2,Artifact Creature  - Construct,Artifact,Common,3765,0.05,0.00,0.05,tcglo,
1,1,0,Bottle of Suleiman,Fifth Edition,4,Artifact,Artifact,Rare,3766,0.10,0.00,0.10,tcglo,
1,1,0,Dragon Engine,Fifth Edition,3,Artifact Creature  - Construct,Artifact,Rare,3778,0.11,0.00,0.11,tcglo,
2,2,0,Joven's Tools,Fifth Edition,6,Artifact,Artifact,Uncommon,3798,0.05,0.00,0.10,tcglo,
1,1,0,Skull Catapult,Fifth Edition,4,Artifact,Artifact,Uncommon,3811,0.05,0.00,0.05,tcglo,
1,1,0,Murk Dwellers,Fifth Edition,3B,Creature  - Zombie,Black,Common,3863,0.02,0.00,0.02,tcglo,
1,1,0,Raise Dead,Fifth Edition,B,Sorcery,Black,Common,3874,0.05,0.00,0.05,tcglo,
1,1,0,Gaseous Form,Fifth Edition,2U,Enchantment  - Aura,Blue,Common,3911,0.03,0.00,0.03,tcglo,
